"number_people","day_of_week","is_weekend","temperature","is_during_semester","month","hour"
48,4,0,0.77779982813465,0,8,16
43,4,0,0.77779982813465,0,8,16
46,4,0,0.659061239192024,0,8,17
53,4,0,0.659061239192024,0,8,17
58,4,0,0.659061239192024,0,8,17
68,4,0,0.659061239192024,0,8,17
59,4,0,0.659061239192024,0,8,17
49,4,0,0.545072193807104,0,8,18
47,4,0,0.545072193807104,0,8,18
41,4,0,0.545072193807104,0,8,18
54,4,0,0.545072193807104,0,8,18
55,4,0,0.545072193807104,0,8,18
46,4,0,0.545072193807104,0,8,19
44,4,0,0.545072193807104,0,8,19
42,4,0,0.545072193807104,0,8,19
36,4,0,0.545072193807104,0,8,19
31,4,0,0.545072193807104,0,8,19
33,4,0,0.507075845345464,0,8,20
56,4,0,0.507075845345464,0,8,20
39,4,0,0.507075845345464,0,8,20
44,4,0,0.507075845345464,0,8,20
41,4,0,0.507075845345464,0,8,20
46,4,0,0.545072193807104,0,8,21
40,4,0,0.545072193807104,0,8,21
30,4,0,0.545072193807104,0,8,21
33,4,0,0.545072193807104,0,8,21
36,4,0,0.545072193807104,0,8,21
24,4,0,0.545072193807104,0,8,22
44,4,0,0.545072193807104,0,8,22
31,4,0,0.545072193807104,0,8,22
26,4,0,0.545072193807104,0,8,22
17,4,0,0.545072193807104,0,8,22
27,4,0,0.545072193807104,0,8,23
1,4,0,0.545072193807104,0,8,23
2,4,0,0.545072193807104,0,8,23
1,4,0,0.545072193807104,0,8,23
0,4,0,0.545072193807104,0,8,23
0,5,1,0.545072193807104,0,8,0
0,5,1,0.545072193807104,0,8,0
0,5,1,0.545072193807104,0,8,0
0,5,1,0.545072193807104,0,8,0
0,5,1,0.545072193807104,0,8,0
0,5,1,0.545072193807104,0,8,1
1,5,1,0.583068542268745,0,8,5
1,5,1,0.583068542268745,0,8,5
1,5,1,0.583068542268745,0,8,5
0,5,1,0.583068542268745,0,8,5
1,5,1,0.583068542268745,0,8,6
0,5,1,0.583068542268745,0,8,6
0,5,1,0.583068542268745,0,8,6
1,5,1,0.583068542268745,0,8,6
0,5,1,0.583068542268745,0,8,6
1,5,1,0.583068542268745,0,8,7
1,5,1,0.583068542268745,0,8,7
3,5,1,0.583068542268745,0,8,7
1,5,1,0.583068542268745,0,8,7
5,5,1,0.583068542268745,0,8,7
7,5,1,0.703390312397271,0,8,8
12,5,1,0.703390312397271,0,8,8
15,5,1,0.703390312397271,0,8,8
18,5,1,0.703390312397271,0,8,8
16,5,1,0.703390312397271,0,8,8
19,5,1,0.78729891525006,0,8,9
26,5,1,0.78729891525006,0,8,9
31,5,1,0.78729891525006,0,8,9
28,5,1,0.78729891525006,0,8,9
38,5,1,0.78729891525006,0,8,9
40,5,1,0.974114295186456,0,8,10
42,5,1,0.974114295186456,0,8,10
45,5,1,0.974114295186456,0,8,10
37,5,1,0.974114295186456,0,8,10
37,5,1,0.974114295186456,0,8,10
39,5,1,1.14193150089203,0,8,11
36,5,1,1.14193150089203,0,8,11
38,5,1,1.14193150089203,0,8,11
31,5,1,1.14193150089203,0,8,11
37,5,1,1.14193150089203,0,8,11
40,5,1,1.31608143134122,0,8,12
39,5,1,1.31608143134122,0,8,12
47,5,1,1.31608143134122,0,8,12
50,5,1,1.31608143134122,0,8,12
41,5,1,1.31608143134122,0,8,12
29,5,1,1.35407777980286,0,8,13
48,5,1,1.35407777980286,0,8,13
41,5,1,1.35407777980286,0,8,13
34,5,1,1.35407777980286,0,8,13
37,5,1,1.35407777980286,0,8,13
35,5,1,1.24958782153335,0,8,14
48,5,1,1.24958782153335,0,8,14
43,5,1,1.24958782153335,0,8,14
47,5,1,1.24958782153335,0,8,14
47,5,1,1.24958782153335,0,8,14
53,5,1,1.21634101662941,0,8,15
43,5,1,1.21634101662941,0,8,15
49,5,1,1.21634101662941,0,8,15
52,5,1,1.21634101662941,0,8,15
59,5,1,1.21634101662941,0,8,15
57,5,1,1.10076879005859,0,8,16
49,5,1,1.10076879005859,0,8,16
52,5,1,1.10076879005859,0,8,16
66,5,1,1.10076879005859,0,8,16
58,5,1,1.10076879005859,0,8,16
60,5,1,0.866457974545144,0,8,17
59,5,1,0.866457974545144,0,8,17
54,5,1,0.866457974545144,0,8,17
52,5,1,0.866457974545144,0,8,17
50,5,1,0.866457974545144,0,8,17
39,5,1,0.703390312397271,0,8,18
44,5,1,0.703390312397271,0,8,18
40,5,1,0.703390312397271,0,8,18
44,5,1,0.703390312397271,0,8,18
34,5,1,0.703390312397271,0,8,18
44,5,1,0.583068542268745,0,8,19
41,5,1,0.583068542268745,0,8,19
51,5,1,0.583068542268745,0,8,19
53,5,1,0.583068542268745,0,8,19
45,5,1,0.583068542268745,0,8,19
44,5,1,0.583068542268745,0,8,20
33,5,1,0.583068542268745,0,8,20
41,5,1,0.583068542268745,0,8,20
40,5,1,0.583068542268745,0,8,20
42,5,1,0.583068542268745,0,8,20
39,5,1,0.583068542268745,0,8,21
42,5,1,0.583068542268745,0,8,21
48,5,1,0.583068542268745,0,8,21
44,5,1,0.583068542268745,0,8,21
38,5,1,0.583068542268745,0,8,21
34,5,1,0.583068542268745,0,8,22
36,5,1,0.583068542268745,0,8,22
32,5,1,0.583068542268745,0,8,22
28,5,1,0.583068542268745,0,8,22
19,5,1,0.583068542268745,0,8,22
21,5,1,0.628980796659893,0,8,23
3,5,1,0.628980796659893,0,8,23
0,5,1,0.628980796659893,0,8,23
1,5,1,0.628980796659893,0,8,23
0,5,1,0.628980796659893,0,8,23
0,6,1,0.703390312397271,0,8,0
0,6,1,0.703390312397271,0,8,0
0,6,1,0.703390312397271,0,8,0
0,6,1,0.703390312397271,0,8,0
0,6,1,0.703390312397271,0,8,0
0,6,1,0.628980796659893,0,8,1
0,6,1,0.625814434288089,0,8,5
0,6,1,0.625814434288089,0,8,5
0,6,1,0.625814434288089,0,8,5
0,6,1,0.625814434288089,0,8,5
0,6,1,0.576735817525138,0,8,6
0,6,1,0.576735817525138,0,8,6
0,6,1,0.576735817525138,0,8,6
1,6,1,0.576735817525138,0,8,6
0,6,1,0.576735817525138,0,8,6
0,6,1,0.659061239192024,0,8,7
4,6,1,0.659061239192024,0,8,7
6,6,1,0.659061239192024,0,8,7
9,6,1,0.659061239192024,0,8,7
9,6,1,0.659061239192024,0,8,7
8,6,1,0.703390312397271,0,8,8
18,6,1,0.703390312397271,0,8,8
30,6,1,0.703390312397271,0,8,8
37,6,1,0.703390312397271,0,8,8
39,6,1,0.703390312397271,0,8,8
49,6,1,0.861708430987439,0,8,9
64,6,1,0.861708430987439,0,8,9
60,6,1,0.861708430987439,0,8,9
56,6,1,0.861708430987439,0,8,9
54,6,1,0.861708430987439,0,8,9
50,6,1,0.936117946724817,0,8,10
62,6,1,1.16726239986646,0,8,17
59,6,1,1.16726239986646,0,8,17
55,6,1,1.16726239986646,0,8,17
44,6,1,1.16726239986646,0,8,17
53,6,1,1.0089442812763,0,8,18
49,6,1,1.0089442812763,0,8,18
43,6,1,1.0089442812763,0,8,18
45,6,1,1.0089442812763,0,8,18
44,6,1,1.0089442812763,0,8,18
50,6,1,0.899704779449078,0,8,19
47,6,1,0.899704779449078,0,8,19
40,6,1,0.899704779449078,0,8,19
47,6,1,0.899704779449078,0,8,19
47,6,1,0.899704779449078,0,8,19
43,6,1,0.818962538968093,0,8,20
42,6,1,0.818962538968093,0,8,20
34,6,1,0.818962538968093,0,8,20
40,6,1,0.818962538968093,0,8,20
38,6,1,0.818962538968093,0,8,20
36,6,1,0.741386660858912,0,8,21
33,6,1,0.741386660858912,0,8,21
36,6,1,0.741386660858912,0,8,21
46,6,1,0.741386660858912,0,8,21
38,6,1,0.741386660858912,0,8,21
38,6,1,0.741386660858912,0,8,22
37,6,1,0.741386660858912,0,8,22
41,6,1,0.741386660858912,0,8,22
38,6,1,0.741386660858912,0,8,22
39,6,1,0.741386660858912,0,8,22
40,6,1,0.741386660858912,0,8,23
38,6,1,0.741386660858912,0,8,23
42,6,1,0.741386660858912,0,8,23
21,6,1,0.741386660858912,0,8,23
16,6,1,0.741386660858912,0,8,23
20,0,0,0.660644420377926,0,8,0
17,0,0,0.660644420377926,0,8,0
12,0,0,0.660644420377926,0,8,0
8,0,0,0.660644420377926,0,8,0
14,0,0,0.660644420377926,0,8,0
7,0,0,0.628980796659893,0,8,1
0,0,0,0.502326301787759,0,8,5
1,0,0,0.502326301787759,0,8,5
1,0,0,0.502326301787759,0,8,5
2,0,0,0.502326301787759,0,8,5
8,0,0,0.545072193807104,0,8,6
16,0,0,0.545072193807104,0,8,6
18,0,0,0.545072193807104,0,8,6
20,0,0,0.545072193807104,0,8,6
23,0,0,0.545072193807104,0,8,6
24,0,0,0.545072193807104,0,8,7
35,0,0,0.545072193807104,0,8,7
40,0,0,0.545072193807104,0,8,7
37,0,0,0.545072193807104,0,8,7
33,0,0,0.545072193807104,0,8,7
36,0,0,0.660644420377926,0,8,8
36,0,0,0.660644420377926,0,8,8
43,0,0,0.660644420377926,0,8,8
41,0,0,0.660644420377926,0,8,8
59,0,0,0.660644420377926,0,8,8
61,0,0,0.698640768839566,0,8,9
66,0,0,0.698640768839566,0,8,9
70,0,0,0.698640768839566,0,8,9
70,0,0,0.698640768839566,0,8,9
75,0,0,0.698640768839566,0,8,9
134,0,0,1.12451650784712,0,8,12
139,0,0,1.12451650784712,0,8,12
119,0,0,1.31608143134122,0,8,13
145,0,0,1.31608143134122,0,8,13
105,0,0,1.31608143134122,0,8,13
93,0,0,1.31608143134122,0,8,13
115,0,0,1.31608143134122,0,8,13
115,0,0,1.59947086361762,0,8,14
108,0,0,1.59947086361762,0,8,14
115,0,0,1.59947086361762,0,8,14
111,0,0,1.59947086361762,0,8,14
102,0,0,1.59947086361762,0,8,14
98,0,0,1.63905039326516,0,8,15
89,0,0,1.63905039326516,0,8,15
78,0,0,1.63905039326516,0,8,15
65,0,0,1.63905039326516,0,8,15
75,0,0,1.63905039326516,0,8,15
83,0,0,1.72137581493205,0,8,16
27,0,0,1.72137581493205,0,8,16
27,0,0,1.72137581493205,0,8,16
27,0,0,1.72137581493205,0,8,16
18,0,0,1.72137581493205,0,8,16
19,0,0,1.57413996464319,0,8,17
14,0,0,1.57413996464319,0,8,17
20,0,0,1.57413996464319,0,8,17
9,0,0,1.57413996464319,0,8,17
10,0,0,1.57413996464319,0,8,17
13,0,0,1.45381819451466,0,8,18
11,0,0,1.45381819451466,0,8,18
13,0,0,1.45381819451466,0,8,18
16,0,0,1.45381819451466,0,8,18
7,0,0,1.45381819451466,0,8,18
10,0,0,1.17359512461007,0,8,19
10,0,0,1.17359512461007,0,8,19
6,0,0,1.17359512461007,0,8,19
6,0,0,1.17359512461007,0,8,19
6,0,0,1.17359512461007,0,8,19
10,0,0,0.977280657558261,0,8,20
54,0,0,0.977280657558261,0,8,20
61,0,0,0.977280657558261,0,8,20
69,0,0,0.977280657558261,0,8,20
63,0,0,0.977280657558261,0,8,20
68,0,0,0.856958887429733,0,8,21
62,0,0,0.856958887429733,0,8,21
73,0,0,0.856958887429733,0,8,21
72,0,0,0.856958887429733,0,8,21
63,0,0,0.856958887429733,0,8,21
66,0,0,0.660644420377926,0,8,22
58,0,0,0.660644420377926,0,8,22
60,0,0,0.660644420377926,0,8,22
53,0,0,0.660644420377926,0,8,22
42,0,0,0.660644420377926,0,8,22
38,0,0,0.622648071916286,0,8,23
32,0,0,0.622648071916286,0,8,23
34,0,0,0.622648071916286,0,8,23
32,0,0,0.622648071916286,0,8,23
32,0,0,0.622648071916286,0,8,23
31,1,0,0.583068542268745,0,8,0
28,1,0,0.583068542268745,0,8,0
23,1,0,0.583068542268745,0,8,0
19,1,0,0.583068542268745,0,8,0
15,1,0,0.583068542268745,0,8,0
15,1,0,0.540322650249399,0,8,1
0,1,0,0.355090451498903,0,8,5
1,1,0,0.355090451498903,0,8,5
3,1,0,0.355090451498903,0,8,5
2,1,0,0.355090451498903,0,8,5
14,1,0,0.312344559479558,0,8,6
22,1,0,0.312344559479558,0,8,6
28,1,0,0.312344559479558,0,8,6
22,1,0,0.312344559479558,0,8,6
30,1,0,0.309178197107755,0,8,7
36,1,0,0.309178197107755,0,8,7
36,1,0,0.309178197107755,0,8,7
39,1,0,0.309178197107755,0,8,7
35,1,0,0.309178197107755,0,8,7
38,1,0,0.344008183197591,0,8,8
45,1,0,0.344008183197591,0,8,8
49,1,0,0.344008183197591,0,8,8
49,1,0,0.344008183197591,0,8,8
60,1,0,0.344008183197591,0,8,8
65,1,0,0.386754075216937,0,8,9
63,1,0,0.386754075216937,0,8,9
67,1,0,0.386754075216937,0,8,9
69,1,0,0.386754075216937,0,8,9
53,1,0,0.386754075216937,0,8,9
51,1,0,0.540322650249399,0,8,10
51,1,0,0.540322650249399,0,8,10
64,1,0,0.540322650249399,0,8,10
75,1,0,0.540322650249399,0,8,10
59,1,0,0.540322650249399,0,8,10
84,1,0,0.817379357782192,0,8,11
71,1,0,0.817379357782192,0,8,11
72,1,0,0.817379357782192,0,8,11
65,1,0,0.817379357782192,0,8,11
62,1,0,0.817379357782192,0,8,11
62,1,0,1.05485653566744,0,8,12
77,1,0,1.05485653566744,0,8,12
61,1,0,1.05485653566744,0,8,12
69,1,0,1.05485653566744,0,8,12
69,1,0,1.05485653566744,0,8,12
48,1,0,1.05485653566744,0,8,12
52,1,0,1.24167191560384,0,8,13
69,1,0,1.24167191560384,0,8,13
80,1,0,1.24167191560384,0,8,13
70,1,0,1.24167191560384,0,8,13
54,1,0,1.24167191560384,0,8,13
71,1,0,1.32874688082843,0,8,14
65,1,0,1.32874688082843,0,8,14
61,1,0,1.32874688082843,0,8,14
74,1,0,1.32874688082843,0,8,14
81,1,0,1.32874688082843,0,8,14
73,1,0,1.36516004810417,0,8,15
73,1,0,1.36516004810417,0,8,15
67,1,0,1.36516004810417,0,8,15
71,1,0,1.36516004810417,0,8,15
70,1,0,1.36516004810417,0,8,15
78,1,0,1.25117100271925,0,8,16
81,1,0,1.25117100271925,0,8,16
87,1,0,1.25117100271925,0,8,16
70,1,0,1.25117100271925,0,8,16
80,1,0,1.25117100271925,0,8,16
89,1,0,1.12926605140482,0,8,17
8,1,0,1.12926605140482,0,8,17
14,1,0,1.12926605140482,0,8,17
11,1,0,1.12926605140482,0,8,17
11,1,0,1.12926605140482,0,8,17
11,1,0,1.12926605140482,0,8,17
9,1,0,1.12926605140482,0,8,17
3,1,0,1.12926605140482,0,8,17
9,1,0,1.12926605140482,0,8,17
12,1,0,1.12926605140482,0,8,17
10,1,0,1.12926605140482,0,8,17
7,1,0,1.12926605140482,0,8,17
8,1,0,1.12926605140482,0,8,17
7,1,0,1.12926605140482,0,8,17
7,1,0,1.12926605140482,0,8,17
14,1,0,1.12926605140482,0,8,17
8,1,0,1.12926605140482,0,8,17
10,1,0,1.12926605140482,0,8,17
11,1,0,1.12926605140482,0,8,17
13,1,0,1.12926605140482,0,8,17
9,1,0,1.12926605140482,0,8,17
9,1,0,1.12926605140482,0,8,17
8,1,0,1.12926605140482,0,8,17
9,1,0,1.12926605140482,0,8,17
8,1,0,1.12926605140482,0,8,17
9,1,0,1.12926605140482,0,8,17
12,1,0,1.12926605140482,0,8,17
8,1,0,1.12926605140482,0,8,17
10,1,0,1.12926605140482,0,8,17
12,1,0,1.12926605140482,0,8,17
11,1,0,1.12926605140482,0,8,17
5,1,0,1.12926605140482,0,8,17
10,1,0,1.12926605140482,0,8,17
12,1,0,1.12926605140482,0,8,17
9,1,0,1.12926605140482,0,8,17
14,1,0,1.12926605140482,0,8,17
4,1,0,1.12926605140482,0,8,17
5,1,0,1.12926605140482,0,8,17
4,1,0,1.12926605140482,0,8,17
6,1,0,1.12926605140482,0,8,17
4,1,0,1.12926605140482,0,8,17
4,1,0,1.12926605140482,0,8,17
9,1,0,1.12926605140482,0,8,17
2,1,0,1.12926605140482,0,8,17
1,1,0,1.12926605140482,0,8,17
7,1,0,1.12926605140482,0,8,17
10,1,0,1.12926605140482,0,8,17
11,1,0,1.12926605140482,0,8,17
14,1,0,1.12926605140482,0,8,17
11,1,0,1.12926605140482,0,8,17
8,1,0,1.12926605140482,0,8,17
12,1,0,1.12926605140482,0,8,17
9,1,0,1.12926605140482,0,8,17
9,1,0,1.12926605140482,0,8,17
9,1,0,1.12926605140482,0,8,17
7,1,0,1.12926605140482,0,8,17
10,1,0,1.12926605140482,0,8,17
11,1,0,1.12926605140482,0,8,17
4,1,0,1.12926605140482,0,8,17
6,1,0,1.12926605140482,0,8,17
7,1,0,1.12926605140482,0,8,17
11,1,0,1.12926605140482,0,8,17
10,1,0,1.12926605140482,0,8,17
6,1,0,1.12926605140482,0,8,17
8,1,0,1.12926605140482,0,8,17
7,1,0,1.12926605140482,0,8,17
7,1,0,1.12926605140482,0,8,17
4,1,0,1.12926605140482,0,8,17
7,1,0,1.12926605140482,0,8,17
8,1,0,1.12926605140482,0,8,17
7,1,0,1.12926605140482,0,8,17
10,1,0,1.12926605140482,0,8,17
2,1,0,1.12926605140482,0,8,17
8,1,0,1.12926605140482,0,8,17
9,1,0,1.12926605140482,0,8,17
4,1,0,1.12926605140482,0,8,17
7,1,0,1.12926605140482,0,8,17
9,1,0,1.12926605140482,0,8,17
8,1,0,1.12926605140482,0,8,17
13,1,0,1.12926605140482,0,8,17
8,1,0,1.12926605140482,0,8,17
4,1,0,1.12926605140482,0,8,17
5,1,0,1.12926605140482,0,8,17
10,1,0,1.12926605140482,0,8,17
9,1,0,1.12926605140482,0,8,17
6,1,0,1.12926605140482,0,8,17
5,1,0,1.12926605140482,0,8,17
12,1,0,1.12926605140482,0,8,17
5,1,0,1.12926605140482,0,8,17
9,1,0,1.12926605140482,0,8,17
11,1,0,1.12926605140482,0,8,17
9,1,0,1.12926605140482,0,8,17
8,1,0,1.12926605140482,0,8,17
8,1,0,1.12926605140482,0,8,17
9,1,0,1.12926605140482,0,8,17
10,1,0,1.12926605140482,0,8,17
9,1,0,1.12926605140482,0,8,17
8,1,0,1.12926605140482,0,8,17
10,1,0,1.0152770060199,0,8,18
10,1,0,1.0152770060199,0,8,18
7,1,0,1.0152770060199,0,8,18
9,1,0,1.0152770060199,0,8,18
7,1,0,1.0152770060199,0,8,18
7,1,0,1.0152770060199,0,8,18
71,1,0,1.0152770060199,0,8,18
81,1,0,1.0152770060199,0,8,18
88,1,0,1.0152770060199,0,8,18
77,1,0,1.0152770060199,0,8,18
70,1,0,0.69230804409596,0,8,19
92,1,0,0.69230804409596,0,8,19
83,1,0,0.69230804409596,0,8,19
76,1,0,0.69230804409596,0,8,19
73,1,0,0.69230804409596,0,8,19
75,1,0,0.464329953326119,0,8,20
73,1,0,0.464329953326119,0,8,20
72,1,0,0.464329953326119,0,8,20
71,1,0,0.464329953326119,0,8,20
73,1,0,0.464329953326119,0,8,20
50,1,0,0.393086799960543,0,8,21
65,1,0,0.393086799960543,0,8,21
67,1,0,0.393086799960543,0,8,21
72,1,0,0.393086799960543,0,8,21
76,1,0,0.393086799960543,0,8,21
65,1,0,0.386754075216937,0,8,22
57,1,0,0.386754075216937,0,8,22
50,1,0,0.386754075216937,0,8,22
58,1,0,0.386754075216937,0,8,22
57,1,0,0.386754075216937,0,8,22
55,1,0,0.22843595662677,0,8,23
50,1,0,0.22843595662677,0,8,23
52,1,0,0.22843595662677,0,8,23
44,1,0,0.22843595662677,0,8,23
28,1,0,0.22843595662677,0,8,23
27,2,0,0.22843595662677,1,8,0
9,2,0,0.22843595662677,1,8,0
15,2,0,0.22843595662677,1,8,0
14,2,0,0.22843595662677,1,8,0
10,2,0,0.22843595662677,1,8,0
8,2,0,0.26643230508841,1,8,1
2,2,0,0.26643230508841,1,8,5
2,2,0,0.26643230508841,1,8,5
2,2,0,0.26643230508841,1,8,5
5,2,0,0.26643230508841,1,8,5
8,2,0,0.424750423678577,1,8,6
21,2,0,0.424750423678577,1,8,6
29,2,0,0.424750423678577,1,8,6
31,2,0,0.424750423678577,1,8,6
42,2,0,0.424750423678577,1,8,6
39,2,0,0.386754075216937,1,8,7
46,2,0,0.386754075216937,1,8,7
42,2,0,0.386754075216937,1,8,7
35,2,0,0.386754075216937,1,8,7
47,2,0,0.386754075216937,1,8,7
41,2,0,0.549821737364809,1,8,8
52,2,0,0.549821737364809,1,8,8
48,2,0,0.549821737364809,1,8,8
58,2,0,0.549821737364809,1,8,8
50,2,0,0.549821737364809,1,8,8
66,2,0,0.741386660858912,1,8,9
61,2,0,0.741386660858912,1,8,9
59,2,0,0.741386660858912,1,8,9
67,2,0,0.741386660858912,1,8,9
78,2,0,0.741386660858912,1,8,9
69,2,0,0.825295263711701,1,8,10
70,2,0,0.825295263711701,1,8,10
67,2,0,0.825295263711701,1,8,10
62,2,0,0.825295263711701,1,8,10
76,2,0,0.825295263711701,1,8,10
80,2,0,1.1055183336163,1,8,11
72,2,0,1.1055183336163,1,8,11
71,2,0,1.1055183336163,1,8,11
64,2,0,1.1055183336163,1,8,11
77,2,0,1.1055183336163,1,8,11
72,2,0,1.33033006201433,1,8,12
72,2,0,1.33033006201433,1,8,12
61,2,0,1.33033006201433,1,8,12
65,2,0,1.33033006201433,1,8,12
59,2,0,1.33033006201433,1,8,12
70,2,0,1.71187672781664,1,8,13
53,2,0,1.71187672781664,1,8,13
54,2,0,1.71187672781664,1,8,13
55,2,0,1.71187672781664,1,8,13
57,2,0,1.71187672781664,1,8,13
58,2,0,1.95568663044549,1,8,14
78,2,0,1.95568663044549,1,8,14
78,2,0,1.95568663044549,1,8,14
82,2,0,1.95568663044549,1,8,14
77,2,0,1.95568663044549,1,8,14
78,2,0,1.84803030980418,1,8,15
79,2,0,1.84803030980418,1,8,15
79,2,0,1.84803030980418,1,8,15
78,2,0,1.84803030980418,1,8,15
76,2,0,1.84803030980418,1,8,15
87,2,0,1.98101752941992,1,8,16
87,2,0,1.98101752941992,1,8,16
104,2,0,1.98101752941992,1,8,16
119,2,0,1.98101752941992,1,8,16
96,2,0,1.98101752941992,1,8,16
91,2,0,1.98101752941992,1,8,16
94,2,0,2.23116015679239,1,8,17
86,2,0,2.23116015679239,1,8,17
83,2,0,2.23116015679239,1,8,17
94,2,0,2.23116015679239,1,8,17
81,2,0,2.23116015679239,1,8,17
71,2,0,1.90660801368254,1,8,18
75,2,0,1.90660801368254,1,8,18
75,2,0,1.90660801368254,1,8,18
72,2,0,1.90660801368254,1,8,18
82,2,0,1.90660801368254,1,8,18
88,2,0,1.5788895082009,1,8,19
71,2,0,1.5788895082009,1,8,19
70,2,0,1.5788895082009,1,8,19
61,2,0,1.5788895082009,1,8,19
51,2,0,1.5788895082009,1,8,19
49,2,0,1.38574140352089,1,8,20
60,2,0,1.38574140352089,1,8,20
55,2,0,1.38574140352089,1,8,20
70,2,0,1.38574140352089,1,8,20
70,2,0,1.38574140352089,1,8,20
66,2,0,1.18309421172548,1,8,21
79,2,0,1.18309421172548,1,8,21
74,2,0,1.18309421172548,1,8,21
82,2,0,1.18309421172548,1,8,21
82,2,0,1.18309421172548,1,8,21
74,2,0,1.11660060191761,1,8,22
80,2,0,1.11660060191761,1,8,22
69,2,0,1.11660060191761,1,8,22
66,2,0,1.11660060191761,1,8,22
77,2,0,1.04219108618023,1,8,23
58,2,0,1.04219108618023,1,8,23
63,2,0,1.04219108618023,1,8,23
48,2,0,1.04219108618023,1,8,23
41,2,0,1.04219108618023,1,8,23
36,3,0,0.975697476372359,1,8,0
35,3,0,0.975697476372359,1,8,0
27,3,0,0.975697476372359,1,8,0
15,3,0,0.975697476372359,1,8,0
7,3,0,0.975697476372359,1,8,0
6,3,0,0.932951584353014,1,8,1
2,3,0,0.906037504192686,1,8,5
2,3,0,0.906037504192686,1,8,5
2,3,0,0.906037504192686,1,8,5
2,3,0,0.906037504192686,1,8,5
9,3,0,0.868041155731046,1,8,6
15,3,0,0.868041155731046,1,8,6
22,3,0,0.868041155731046,1,8,6
28,3,0,0.868041155731046,1,8,6
29,3,0,0.868041155731046,1,8,6
33,3,0,0.93928430909662,1,8,7
38,3,0,0.93928430909662,1,8,7
38,3,0,0.93928430909662,1,8,7
38,3,0,0.93928430909662,1,8,7
39,3,0,0.93928430909662,1,8,7
48,3,0,1.14351468207794,1,8,8
48,3,0,1.14351468207794,1,8,8
50,3,0,1.14351468207794,1,8,8
53,3,0,1.14351468207794,1,8,8
47,3,0,1.14351468207794,1,8,8
67,3,0,1.26858599576417,1,8,9
51,3,0,1.26858599576417,1,8,9
50,3,0,1.26858599576417,1,8,9
57,3,0,1.26858599576417,1,8,9
57,3,0,1.26858599576417,1,8,9
60,3,0,1.83536486031697,1,8,10
83,3,0,1.83536486031697,1,8,10
75,3,0,1.83536486031697,1,8,10
72,3,0,1.83536486031697,1,8,10
79,3,0,1.83536486031697,1,8,10
74,3,0,1.98893343534943,1,8,11
64,3,0,1.98893343534943,1,8,11
69,3,0,1.98893343534943,1,8,11
69,3,0,1.98893343534943,1,8,11
66,3,0,1.98893343534943,1,8,11
65,3,0,2.21216198256157,1,8,12
63,3,0,2.82960264506322,1,8,16
90,3,0,2.82960264506322,1,8,16
68,3,0,2.82960264506322,1,8,16
72,3,0,2.82960264506322,1,8,16
79,3,0,2.8090212896465,1,8,17
78,3,0,2.8090212896465,1,8,17
76,3,0,2.8090212896465,1,8,17
79,3,0,2.8090212896465,1,8,17
75,3,0,2.8090212896465,1,8,17
83,3,0,3.06391346057666,1,8,18
79,3,0,3.06391346057666,1,8,18
79,3,0,3.06391346057666,1,8,18
78,3,0,3.06391346057666,1,8,18
80,3,0,3.06391346057666,1,8,18
73,3,0,2.80585492727469,1,8,19
73,3,0,2.80585492727469,1,8,19
68,3,0,2.80585492727469,1,8,19
69,3,0,2.80585492727469,1,8,19
67,3,0,2.80585492727469,1,8,19
71,3,0,2.32615102794649,1,8,20
5,3,0,1.98260071060582,1,8,21
10,3,0,1.98260071060582,1,8,21
75,3,0,1.83061531675926,1,8,22
86,3,0,1.83061531675926,1,8,22
77,3,0,1.83061531675926,1,8,22
78,3,0,1.83061531675926,1,8,22
86,3,0,1.7752039752527,1,8,23
63,3,0,1.7752039752527,1,8,23
60,3,0,1.7752039752527,1,8,23
54,3,0,1.7752039752527,1,8,23
46,3,0,1.7752039752527,1,8,23
46,4,0,1.74354035153467,1,8,0
33,4,0,1.74354035153467,1,8,0
28,4,0,1.74354035153467,1,8,0
18,4,0,1.74354035153467,1,8,0
12,4,0,1.74354035153467,1,8,0
13,4,0,1.69762809714352,1,8,1
1,4,0,1.5820558705727,1,8,5
4,4,0,1.5820558705727,1,8,5
2,4,0,1.5820558705727,1,8,5
6,4,0,1.5820558705727,1,8,5
13,4,0,1.65963174868188,1,8,6
20,4,0,1.65963174868188,1,8,6
27,4,0,1.65963174868188,1,8,6
24,4,0,1.65963174868188,1,8,6
26,4,0,1.65963174868188,1,8,6
27,4,0,1.69604491595762,1,8,7
33,4,0,1.69604491595762,1,8,7
30,4,0,1.69604491595762,1,8,7
30,4,0,1.69604491595762,1,8,7
35,4,0,1.69604491595762,1,8,7
50,4,0,1.7752039752527,1,8,8
53,4,0,1.7752039752527,1,8,8
52,4,0,1.7752039752527,1,8,8
56,4,0,1.7752039752527,1,8,8
59,4,0,1.7752039752527,1,8,8
69,4,0,1.91769028198385,1,8,9
60,4,0,1.91769028198385,1,8,9
52,4,0,1.91769028198385,1,8,9
49,4,0,1.91769028198385,1,8,9
49,4,0,1.91769028198385,1,8,9
68,4,0,1.14668104444974,1,8,10
56,4,0,1.14668104444974,1,8,10
72,4,0,1.14668104444974,1,8,10
75,4,0,1.14668104444974,1,8,10
64,4,0,1.14668104444974,1,8,10
57,4,0,1.14668104444974,1,8,11
62,4,0,1.14668104444974,1,8,11
56,4,0,1.14668104444974,1,8,11
66,4,0,1.14668104444974,1,8,11
